HOUR_OF_DAY,DAY_OF_WEEK,YEAR,QUARTER,MONTH,city,lat,lng
19,1,2022,4,12,Dorchester,42.3057,-71.08693
19,1,2022,4,12,Dorchester,42.29427,-71.05185
19,1,2022,4,12,Dorchester,42.31578,-71.0562
2,1,2022,4,12,Allston,42.35855,-71.12931
2,1,2022,4,12,Jamaica Plain,42.30823,-71.11515
17,7,2022,4,12,Jamaica Plain,42.30823,-71.11515
23,4,2022,4,12,Roxbury,42.32405,-71.08522
13,5,2022,4,12,Jamaica Plain,42.30823,-71.11515
23,6,2022,4,12,Dorchester,42.3057,-71.08693
23,6,2022,4,12,Dorchester,42.29427,-71.05185
23,6,2022,4,12,Dorchester,42.31578,-71.0562
5,1,2023,1,1,Mattapan,42.27588,-71.0918
5,1,2023,1,1,Mattapan,42.27588,-71.0918
18,5,2023,1,1,Roslindale,42.28392,-71.12468
1,4,2023,1,1,Roxbury,42.32405,-71.08522
1,4,2023,1,1,Roxbury,42.32405,-71.08522
17,1,2023,1,1,South Boston,42.33455,-71.03875
19,7,2023,1,1,Dorchester,42.3057,-71.08693
19,7,2023,1,1,Dorchester,42.29427,-71.05185
19,7,2023,1,1,Dorchester,42.31578,-71.0562
21,6,2023,1,1,Dorchester,42.3057,-71.08693
21,6,2023,1,1,Dorchester,42.29427,-71.05185
21,6,2023,1,1,Dorchester,42.31578,-71.0562
12,6,2023,1,1,Roslindale,42.28392,-71.12468
17,5,2023,1,1,Dorchester,42.3057,-71.08693
17,5,2023,1,1,Dorchester,42.29427,-71.05185
17,5,2023,1,1,Dorchester,42.31578,-71.0562
17,5,2023,1,1,Dorchester,42.3057,-71.08693
17,5,2023,1,1,Dorchester,42.29427,-71.05185
17,5,2023,1,1,Dorchester,42.31578,-71.0562
11,1,2023,1,1,Mattapan,42.27588,-71.0918
2,7,2023,1,1,Dorchester,42.3057,-71.08693
2,7,2023,1,1,Dorchester,42.29427,-71.05185
2,7,2023,1,1,Dorchester,42.31578,-71.0562
17,2,2023,1,1,Mission Hill,,
23,6,2023,1,2,East Boston,42.37324,-71.01616
20,2,2023,1,2,Roxbury,42.32405,-71.08522
20,2,2023,1,2,Roxbury,42.32405,-71.08522
18,5,2023,1,2,Roxbury,42.32405,-71.08522
21,7,2023,1,2,Dorchester,42.3057,-71.08693
21,7,2023,1,2,Dorchester,42.29427,-71.05185
21,7,2023,1,2,Dorchester,42.31578,-71.0562
23,1,2023,1,2,Roxbury,42.32405,-71.08522
23,1,2023,1,2,Roxbury,42.32405,-71.08522
10,7,2023,1,2,Dorchester,42.3057,-71.08693
10,7,2023,1,2,Dorchester,42.29427,-71.05185
10,7,2023,1,2,Dorchester,42.31578,-71.0562
19,3,2023,1,2,Dorchester,42.3057,-71.08693
19,3,2023,1,2,Dorchester,42.29427,-71.05185
19,3,2023,1,2,Dorchester,42.31578,-71.0562
19,3,2023,1,2,Dorchester,42.3057,-71.08693
19,3,2023,1,2,Dorchester,42.29427,-71.05185
19,3,2023,1,2,Dorchester,42.31578,-71.0562
15,7,2023,1,3,Roxbury,42.32405,-71.08522
21,6,2023,1,3,South Boston,42.33455,-71.03875
23,1,2023,1,3,Jamaica Plain,42.30823,-71.11515
0,4,2023,3,7,Roxbury,42.32405,-71.08522
23,4,2020,2,5,Dorchester,42.3057,-71.08693
23,4,2020,2,5,Dorchester,42.29427,-71.05185
23,4,2020,2,5,Dorchester,42.31578,-71.0562
23,4,2020,2,5,Dorchester,42.3057,-71.08693
23,4,2020,2,5,Dorchester,42.29427,-71.05185
23,4,2020,2,5,Dorchester,42.31578,-71.0562
23,4,2020,2,5,Dorchester,42.3057,-71.08693
23,4,2020,2,5,Dorchester,42.29427,-71.05185
23,4,2020,2,5,Dorchester,42.31578,-71.0562
23,4,2020,2,5,Dorchester,42.3057,-71.08693
23,4,2020,2,5,Dorchester,42.29427,-71.05185
23,4,2020,2,5,Dorchester,42.31578,-71.0562
0,5,2020,2,5,South Boston,42.33455,-71.03875
21,1,2020,2,5,Roxbury,42.32405,-71.08522
2,7,2020,2,5,Dorchester,42.3057,-71.08693
2,7,2020,2,5,Dorchester,42.29427,-71.05185
2,7,2020,2,5,Dorchester,42.31578,-71.0562
21,2,2020,2,6,Mattapan,42.27588,-71.0918
15,2,2020,2,6,Dorchester,42.3057,-71.08693
15,2,2020,2,6,Dorchester,42.29427,-71.05185
15,2,2020,2,6,Dorchester,42.31578,-71.0562
21,3,2020,2,6,Dorchester,42.3057,-71.08693
21,3,2020,2,6,Dorchester,42.29427,-71.05185
21,3,2020,2,6,Dorchester,42.31578,-71.0562
21,3,2020,2,6,South End,,
2,5,2020,2,6,Dorchester,42.3057,-71.08693
2,5,2020,2,6,Dorchester,42.29427,-71.05185
2,5,2020,2,6,Dorchester,42.31578,-71.0562
2,5,2020,2,6,Dorchester,42.3057,-71.08693
2,5,2020,2,6,Dorchester,42.29427,-71.05185
2,5,2020,2,6,Dorchester,42.31578,-71.0562
22,4,2020,2,6,Dorchester,42.3057,-71.08693
22,4,2020,2,6,Dorchester,42.29427,-71.05185
22,4,2020,2,6,Dorchester,42.31578,-71.0562
23,7,2020,2,6,Dorchester,42.3057,-71.08693
23,7,2020,2,6,Dorchester,42.29427,-71.05185
23,7,2020,2,6,Dorchester,42.31578,-71.0562
23,6,2020,2,6,Roxbury,42.32405,-71.08522
23,6,2020,2,6,Roxbury,42.32405,-71.08522
23,6,2020,2,6,Roxbury,42.32405,-71.08522
22,6,2020,2,6,Dorchester,42.3057,-71.08693
22,6,2020,2,6,Dorchester,42.29427,-71.05185
22,6,2020,2,6,Dorchester,42.31578,-71.0562
15,2,2020,2,6,Roxbury,42.32405,-71.08522
23,3,2020,2,6,South End,,
22,4,2020,2,6,Dorchester,42.3057,-71.08693
22,4,2020,2,6,Dorchester,42.29427,-71.05185
22,4,2020,2,6,Dorchester,42.31578,-71.0562
22,4,2020,2,6,Dorchester,42.3057,-71.08693
22,4,2020,2,6,Dorchester,42.29427,-71.05185
22,4,2020,2,6,Dorchester,42.31578,-71.0562
15,7,2020,2,6,Dorchester,42.3057,-71.08693
15,7,2020,2,6,Dorchester,42.29427,-71.05185
15,7,2020,2,6,Dorchester,42.31578,-71.0562
22,7,2020,2,6,Roxbury,42.32405,-71.08522
21,7,2020,2,6,Dorchester,42.3057,-71.08693
21,7,2020,2,6,Dorchester,42.29427,-71.05185
21,7,2020,2,6,Dorchester,42.31578,-71.0562
13,7,2020,2,6,Mattapan,42.27588,-71.0918
1,7,2020,2,6,Roxbury,42.32405,-71.08522
22,2,2020,2,6,Roslindale,42.28392,-71.12468
15,5,2020,2,6,Roxbury,42.32405,-71.08522
15,5,2020,2,6,Roxbury,42.32405,-71.08522
22,6,2020,2,6,East Boston,42.37324,-71.01616
2,3,2020,2,6,East Boston,42.37324,-71.01616
1,3,2020,2,6,Dorchester,42.3057,-71.08693
1,3,2020,2,6,Dorchester,42.29427,-71.05185
1,3,2020,2,6,Dorchester,42.31578,-71.0562
22,4,2020,2,6,East Boston,42.37324,-71.01616
10,4,2020,2,6,East Boston,42.37324,-71.01616
16,1,2020,2,6,Roxbury,42.32405,-71.08522
17,6,2020,2,6,Roslindale,42.28392,-71.12468
18,2,2020,2,6,Roxbury,42.32405,-71.08522
12,2,2020,2,6,Dorchester,42.3057,-71.08693
12,2,2020,2,6,Dorchester,42.29427,-71.05185
12,2,2020,2,6,Dorchester,42.31578,-71.0562
19,3,2020,2,6,Roxbury,42.32405,-71.08522
19,3,2020,2,6,Roxbury,42.32405,-71.08522
19,3,2020,2,6,Roxbury,42.32405,-71.08522
0,4,2020,3,7,Roxbury,42.32405,-71.08522
21,3,2020,2,6,Dorchester,42.3057,-71.08693
21,3,2020,2,6,Dorchester,42.29427,-71.05185
21,3,2020,2,6,Dorchester,42.31578,-71.0562
22,4,2020,3,7,Dorchester,42.3057,-71.08693
22,4,2020,3,7,Dorchester,42.29427,-71.05185
22,4,2020,3,7,Dorchester,42.31578,-71.0562
0,5,2020,3,7,Dorchester,42.3057,-71.08693
0,5,2020,3,7,Dorchester,42.29427,-71.05185
0,5,2020,3,7,Dorchester,42.31578,-71.0562
0,5,2020,3,7,Hyde Park,42.25505,-71.12662
22,5,2020,3,7,Roxbury,42.32405,-71.08522
22,5,2020,3,7,Roxbury,42.32405,-71.08522
22,5,2020,3,7,Roxbury,42.32405,-71.08522
3,1,2020,3,7,Dorchester,42.3057,-71.08693
3,1,2020,3,7,Dorchester,42.29427,-71.05185
3,1,2020,3,7,Dorchester,42.31578,-71.0562
20,5,2020,3,7,Mattapan,42.27588,-71.0918
0,7,2020,3,7,Dorchester,42.3057,-71.08693
0,7,2020,3,7,Dorchester,42.29427,-71.05185
0,7,2020,3,7,Dorchester,42.31578,-71.0562
0,1,2020,3,7,South End,,
1,1,2020,3,7,Mattapan,42.27588,-71.0918
2,1,2020,3,7,Roxbury,42.32405,-71.08522
23,6,2020,3,7,Roxbury,42.32405,-71.08522
21,7,2020,3,7,Roxbury,42.32405,-71.08522
21,7,2020,3,7,Roxbury,42.32405,-71.08522
0,6,2020,3,7,Dorchester,42.3057,-71.08693
0,6,2020,3,7,Dorchester,42.29427,-71.05185
0,6,2020,3,7,Dorchester,42.31578,-71.0562
11,6,2020,3,7,Dorchester,42.3057,-71.08693
11,6,2020,3,7,Dorchester,42.29427,-71.05185
11,6,2020,3,7,Dorchester,42.31578,-71.0562
21,5,2020,3,7,Dorchester,42.3057,-71.08693
21,5,2020,3,7,Dorchester,42.29427,-71.05185
21,5,2020,3,7,Dorchester,42.31578,-71.0562
21,5,2020,3,7,Dorchester,42.3057,-71.08693
21,5,2020,3,7,Dorchester,42.29427,-71.05185
21,5,2020,3,7,Dorchester,42.31578,-71.0562
21,5,2020,3,7,Jamaica Plain,42.30823,-71.11515
13,5,2020,3,7,South Boston,42.33455,-71.03875
1,1,2020,3,7,Mattapan,42.27588,-71.0918
0,1,2020,3,7,Roxbury,42.32405,-71.08522
4,2,2020,3,7,Roxbury,42.32405,-71.08522
22,1,2020,3,7,Dorchester,42.3057,-71.08693
22,1,2020,3,7,Dorchester,42.29427,-71.05185
22,1,2020,3,7,Dorchester,42.31578,-71.0562
18,2,2020,3,7,Mattapan,42.27588,-71.0918
21,3,2020,3,7,Roxbury,42.32405,-71.08522
23,1,2020,3,7,Roxbury,42.32405,-71.08522
16,1,2020,3,7,Dorchester,42.3057,-71.08693
16,1,2020,3,7,Dorchester,42.29427,-71.05185
16,1,2020,3,7,Dorchester,42.31578,-71.0562
16,1,2020,3,7,Dorchester,42.3057,-71.08693
16,1,2020,3,7,Dorchester,42.29427,-71.05185
16,1,2020,3,7,Dorchester,42.31578,-71.0562
2,7,2020,3,7,Dorchester,42.3057,-71.08693
2,7,2020,3,7,Dorchester,42.29427,-71.05185
2,7,2020,3,7,Dorchester,42.31578,-71.0562
23,6,2020,3,7,Dorchester,42.3057,-71.08693
23,6,2020,3,7,Dorchester,42.29427,-71.05185
23,6,2020,3,7,Dorchester,42.31578,-71.0562
1,3,2020,3,7,Roxbury,42.32405,-71.08522
20,3,2020,3,7,Dorchester,42.3057,-71.08693
20,3,2020,3,7,Dorchester,42.29427,-71.05185
20,3,2020,3,7,Dorchester,42.31578,-71.0562
17,4,2020,3,7,Roxbury,42.32405,-71.08522
17,4,2020,3,7,Roxbury,42.32405,-71.08522
2,1,2020,3,7,Jamaica Plain,42.30823,-71.11515
2,1,2020,3,7,Jamaica Plain,42.30823,-71.11515
2,1,2020,3,7,Dorchester,42.3057,-71.08693
2,1,2020,3,7,Dorchester,42.29427,-71.05185
2,1,2020,3,7,Dorchester,42.31578,-71.0562
1,1,2020,3,7,Dorchester,42.3057,-71.08693
1,1,2020,3,7,Dorchester,42.29427,-71.05185
1,1,2020,3,7,Dorchester,42.31578,-71.0562
0,7,2020,3,7,Dorchester,42.3057,-71.08693
0,7,2020,3,7,Dorchester,42.29427,-71.05185
0,7,2020,3,7,Dorchester,42.31578,-71.0562
20,2,2020,3,7,Dorchester,42.3057,-71.08693
20,2,2020,3,7,Dorchester,42.29427,-71.05185
20,2,2020,3,7,Dorchester,42.31578,-71.0562
23,4,2020,3,7,Dorchester,42.3057,-71.08693
23,4,2020,3,7,Dorchester,42.29427,-71.05185
23,4,2020,3,7,Dorchester,42.31578,-71.0562
22,4,2020,3,7,Dorchester,42.3057,-71.08693
22,4,2020,3,7,Dorchester,42.29427,-71.05185
22,4,2020,3,7,Dorchester,42.31578,-71.0562
2,5,2020,3,7,Jamaica Plain,42.30823,-71.11515
3,5,2020,3,7,Mission Hill,,
21,1,2020,3,8,Dorchester,42.3057,-71.08693
21,1,2020,3,8,Dorchester,42.29427,-71.05185
21,1,2020,3,8,Dorchester,42.31578,-71.0562
17,7,2020,3,8,Dorchester,42.3057,-71.08693
17,7,2020,3,8,Dorchester,42.29427,-71.05185
17,7,2020,3,8,Dorchester,42.31578,-71.0562
1,1,2020,3,8,Roxbury,42.32405,-71.08522
19,6,2020,3,7,Roslindale,42.28392,-71.12468
12,3,2020,3,8,Roxbury,42.32405,-71.08522
21,5,2020,3,8,Mattapan,42.27588,-71.0918
2,1,2020,3,8,Dorchester,42.3057,-71.08693
2,1,2020,3,8,Dorchester,42.29427,-71.05185
2,1,2020,3,8,Dorchester,42.31578,-71.0562
1,1,2020,3,8,Mattapan,42.27588,-71.0918
23,7,2020,3,8,Roxbury,42.32405,-71.08522
23,7,2020,3,8,Roxbury,42.32405,-71.08522
2,3,2020,3,8,South Boston,42.33455,-71.03875
13,2,2020,3,8,Jamaica Plain,42.30823,-71.11515
0,1,2020,3,8,Hyde Park,42.25505,-71.12662
20,7,2020,3,8,Roxbury,42.32405,-71.08522
22,6,2020,3,8,Dorchester,42.3057,-71.08693
22,6,2020,3,8,Dorchester,42.29427,-71.05185
22,6,2020,3,8,Dorchester,42.31578,-71.0562
0,6,2020,3,8,Dorchester,42.3057,-71.08693
0,6,2020,3,8,Dorchester,42.29427,-71.05185
0,6,2020,3,8,Dorchester,42.31578,-71.0562
11,6,2020,3,8,Dorchester,42.3057,-71.08693
11,6,2020,3,8,Dorchester,42.29427,-71.05185
11,6,2020,3,8,Dorchester,42.31578,-71.0562
2,1,2020,3,8,Dorchester,42.3057,-71.08693
2,1,2020,3,8,Dorchester,42.29427,-71.05185
2,1,2020,3,8,Dorchester,42.31578,-71.0562
20,2,2020,3,8,Mattapan,42.27588,-71.0918
16,4,2020,3,8,Roxbury,42.32405,-71.08522
22,4,2020,3,8,Dorchester,42.3057,-71.08693
22,4,2020,3,8,Dorchester,42.29427,-71.05185
22,4,2020,3,8,Dorchester,42.31578,-71.0562
23,5,2020,3,8,Hyde Park,42.25505,-71.12662
2,1,2020,3,8,Dorchester,42.3057,-71.08693
2,1,2020,3,8,Dorchester,42.29427,-71.05185
2,1,2020,3,8,Dorchester,42.31578,-71.0562
22,1,2020,3,8,East Boston,42.37324,-71.01616
0,2,2020,3,8,Roslindale,42.28392,-71.12468
0,2,2020,3,8,Roslindale,42.28392,-71.12468
0,2,2020,3,8,Dorchester,42.3057,-71.08693
0,2,2020,3,8,Dorchester,42.29427,-71.05185
0,2,2020,3,8,Dorchester,42.31578,-71.0562
17,7,2020,3,9,Dorchester,42.3057,-71.08693
17,7,2020,3,9,Dorchester,42.29427,-71.05185
17,7,2020,3,9,Dorchester,42.31578,-71.0562
23,6,2020,3,9,Dorchester,42.3057,-71.08693
23,6,2020,3,9,Dorchester,42.29427,-71.05185
23,6,2020,3,9,Dorchester,42.31578,-71.0562
14,7,2020,3,9,Hyde Park,42.25505,-71.12662
20,7,2020,3,9,Roxbury,42.32405,-71.08522
22,7,2020,3,9,Dorchester,42.3057,-71.08693
22,7,2020,3,9,Dorchester,42.29427,-71.05185
22,7,2020,3,9,Dorchester,42.31578,-71.0562
22,7,2020,3,9,Dorchester,42.3057,-71.08693
22,7,2020,3,9,Dorchester,42.29427,-71.05185
22,7,2020,3,9,Dorchester,42.31578,-71.0562
0,1,2020,3,9,Hyde Park,42.25505,-71.12662
1,1,2020,3,9,Dorchester,42.3057,-71.08693
1,1,2020,3,9,Dorchester,42.29427,-71.05185
1,1,2020,3,9,Dorchester,42.31578,-71.0562
15,1,2020,3,9,Dorchester,42.3057,-71.08693
15,1,2020,3,9,Dorchester,42.29427,-71.05185
15,1,2020,3,9,Dorchester,42.31578,-71.0562
16,2,2020,3,9,Mission Hill,,
23,2,2020,3,9,South Boston,42.33455,-71.03875
0,3,2020,3,9,Dorchester,42.3057,-71.08693
0,3,2020,3,9,Dorchester,42.29427,-71.05185
0,3,2020,3,9,Dorchester,42.31578,-71.0562
19,5,2020,3,9,Charlestown,42.37975,-71.06167
19,5,2020,3,9,Charlestown,42.37975,-71.06167
20,2,2020,3,9,Roslindale,42.28392,-71.12468
19,6,2020,3,9,Roxbury,42.32405,-71.08522
19,6,2020,3,9,Roxbury,42.32405,-71.08522
19,6,2020,3,9,Roxbury,42.32405,-71.08522
14,6,2020,3,9,Dorchester,42.3057,-71.08693
14,6,2020,3,9,Dorchester,42.29427,-71.05185
14,6,2020,3,9,Dorchester,42.31578,-71.0562
19,6,2020,3,9,Brighton,42.34989,-71.15417
21,7,2020,3,9,South End,,
20,3,2020,3,9,Hyde Park,42.25505,-71.12662
22,4,2020,3,9,Hyde Park,42.25505,-71.12662
22,5,2020,3,9,Dorchester,42.3057,-71.08693
22,5,2020,3,9,Dorchester,42.29427,-71.05185
22,5,2020,3,9,Dorchester,42.31578,-71.0562
1,6,2020,3,9,South Boston,42.33455,-71.03875
1,1,2020,3,9,Dorchester,42.3057,-71.08693
1,1,2020,3,9,Dorchester,42.29427,-71.05185
1,1,2020,3,9,Dorchester,42.31578,-71.0562
1,7,2020,3,9,Dorchester,42.3057,-71.08693
1,7,2020,3,9,Dorchester,42.29427,-71.05185
1,7,2020,3,9,Dorchester,42.31578,-71.0562
23,3,2020,3,9,West Roxbury,42.27931,-71.16072
14,3,2020,3,9,Dorchester,42.3057,-71.08693
14,3,2020,3,9,Dorchester,42.29427,-71.05185
14,3,2020,3,9,Dorchester,42.31578,-71.0562
20,1,2020,4,10,Roslindale,42.28392,-71.12468
2,5,2020,4,10,Dorchester,42.3057,-71.08693
2,5,2020,4,10,Dorchester,42.29427,-71.05185
2,5,2020,4,10,Dorchester,42.31578,-71.0562
12,6,2020,4,10,Dorchester,42.3057,-71.08693
12,6,2020,4,10,Dorchester,42.29427,-71.05185
12,6,2020,4,10,Dorchester,42.31578,-71.0562
23,7,2020,4,10,Dorchester,42.3057,-71.08693
23,7,2020,4,10,Dorchester,42.29427,-71.05185
23,7,2020,4,10,Dorchester,42.31578,-71.0562
21,3,2020,4,10,Dorchester,42.3057,-71.08693
21,3,2020,4,10,Dorchester,42.29427,-71.05185
21,3,2020,4,10,Dorchester,42.31578,-71.0562
17,4,2020,4,10,Dorchester,42.3057,-71.08693
17,4,2020,4,10,Dorchester,42.29427,-71.05185
17,4,2020,4,10,Dorchester,42.31578,-71.0562
15,6,2020,4,10,Dorchester,42.3057,-71.08693
15,6,2020,4,10,Dorchester,42.29427,-71.05185
15,6,2020,4,10,Dorchester,42.31578,-71.0562
20,3,2020,4,10,Roxbury,42.32405,-71.08522
18,4,2020,4,10,Jamaica Plain,42.30823,-71.11515
22,5,2020,4,10,Dorchester,42.3057,-71.08693
22,5,2020,4,10,Dorchester,42.29427,-71.05185
22,5,2020,4,10,Dorchester,42.31578,-71.0562
22,5,2020,4,10,Dorchester,42.3057,-71.08693
22,5,2020,4,10,Dorchester,42.29427,-71.05185
22,5,2020,4,10,Dorchester,42.31578,-71.0562
22,5,2020,4,10,Dorchester,42.3057,-71.08693
22,5,2020,4,10,Dorchester,42.29427,-71.05185
22,5,2020,4,10,Dorchester,42.31578,-71.0562
22,5,2020,4,10,Dorchester,42.3057,-71.08693
22,5,2020,4,10,Dorchester,42.29427,-71.05185
22,5,2020,4,10,Dorchester,42.31578,-71.0562
0,1,2020,4,10,Roxbury,42.32405,-71.08522
1,1,2020,4,10,Dorchester,42.3057,-71.08693
1,1,2020,4,10,Dorchester,42.29427,-71.05185
1,1,2020,4,10,Dorchester,42.31578,-71.0562
10,6,2020,4,10,Mission Hill,,
14,3,2020,4,10,Roxbury,42.32405,-71.08522
21,3,2020,4,10,Mattapan,42.27588,-71.0918
2,1,2020,4,11,Hyde Park,42.25505,-71.12662
15,3,2020,4,10,Back Bay,,
3,4,2020,4,11,Dorchester,42.3057,-71.08693
3,4,2020,4,11,Dorchester,42.29427,-71.05185
3,4,2020,4,11,Dorchester,42.31578,-71.0562
19,3,2020,4,11,South Boston,42.33455,-71.03875
18,6,2015,4,10,Dorchester,42.3057,-71.08693
18,6,2015,4,10,Dorchester,42.29427,-71.05185
18,6,2015,4,10,Dorchester,42.31578,-71.0562
14,3,2020,4,11,Roxbury,42.32405,-71.08522
23,5,2020,4,11,Mission Hill,,
0,1,2020,4,11,Dorchester,42.3057,-71.08693
0,1,2020,4,11,Dorchester,42.29427,-71.05185
0,1,2020,4,11,Dorchester,42.31578,-71.0562
0,1,2020,4,11,Dorchester,42.3057,-71.08693
0,1,2020,4,11,Dorchester,42.29427,-71.05185
0,1,2020,4,11,Dorchester,42.31578,-71.0562
0,1,2020,4,11,Dorchester,42.3057,-71.08693
0,1,2020,4,11,Dorchester,42.29427,-71.05185
0,1,2020,4,11,Dorchester,42.31578,-71.0562
23,6,2020,4,11,Jamaica Plain,42.30823,-71.11515
23,6,2020,4,11,Jamaica Plain,42.30823,-71.11515
23,6,2020,4,11,Jamaica Plain,42.30823,-71.11515
0,2,2020,4,11,Brighton,42.34989,-71.15417
0,2,2020,4,11,Brighton,42.34989,-71.15417
0,2,2020,4,11,Brighton,42.34989,-71.15417
21,1,2020,4,11,Mattapan,42.27588,-71.0918
21,1,2020,4,11,Mattapan,42.27588,-71.0918
0,7,2020,4,11,Dorchester,42.3057,-71.08693
0,7,2020,4,11,Dorchester,42.29427,-71.05185
0,7,2020,4,11,Dorchester,42.31578,-71.0562
0,7,2020,4,11,Roxbury,42.32405,-71.08522
19,1,2020,4,11,Roxbury,42.32405,-71.08522
19,5,2020,4,11,Roslindale,42.28392,-71.12468
22,1,2020,4,11,Mattapan,42.27588,-71.0918
22,2,2020,4,11,Hyde Park,42.25505,-71.12662
20,1,2020,4,11,Jamaica Plain,42.30823,-71.11515
17,7,2020,4,11,Dorchester,42.3057,-71.08693
17,7,2020,4,11,Dorchester,42.29427,-71.05185
17,7,2020,4,11,Dorchester,42.31578,-71.0562
23,4,2020,4,11,Roxbury,42.32405,-71.08522
23,5,2020,4,11,Mission Hill,,
13,2,2020,4,11,Dorchester,42.3057,-71.08693
13,2,2020,4,11,Dorchester,42.29427,-71.05185
13,2,2020,4,11,Dorchester,42.31578,-71.0562
20,3,2020,4,12,Dorchester,42.3057,-71.08693
20,3,2020,4,12,Dorchester,42.29427,-71.05185
20,3,2020,4,12,Dorchester,42.31578,-71.0562
2,6,2020,4,12,Dorchester,42.3057,-71.08693
2,6,2020,4,12,Dorchester,42.29427,-71.05185
2,6,2020,4,12,Dorchester,42.31578,-71.0562
19,7,2020,4,12,Dorchester,42.3057,-71.08693
19,7,2020,4,12,Dorchester,42.29427,-71.05185
19,7,2020,4,12,Dorchester,42.31578,-71.0562
14,7,2020,4,12,Dorchester,42.3057,-71.08693
14,7,2020,4,12,Dorchester,42.29427,-71.05185
14,7,2020,4,12,Dorchester,42.31578,-71.0562
17,6,2020,4,12,East Boston,42.37324,-71.01616
3,4,2020,4,12,Dorchester,42.3057,-71.08693
3,4,2020,4,12,Dorchester,42.29427,-71.05185
3,4,2020,4,12,Dorchester,42.31578,-71.0562
23,4,2020,4,12,Hyde Park,42.25505,-71.12662
22,5,2020,4,12,Dorchester,42.3057,-71.08693
22,5,2020,4,12,Dorchester,42.29427,-71.05185
22,5,2020,4,12,Dorchester,42.31578,-71.0562
0,6,2020,4,12,Dorchester,42.3057,-71.08693
0,6,2020,4,12,Dorchester,42.29427,-71.05185
0,6,2020,4,12,Dorchester,42.31578,-71.0562
19,1,2020,4,12,Hyde Park,42.25505,-71.12662
16,4,2020,4,12,Dorchester,42.3057,-71.08693
16,4,2020,4,12,Dorchester,42.29427,-71.05185
16,4,2020,4,12,Dorchester,42.31578,-71.0562
18,3,2020,4,12,Roslindale,42.28392,-71.12468
18,3,2020,4,12,Roslindale,42.28392,-71.12468
1,1,2020,4,12,Mattapan,42.27588,-71.0918
17,6,2021,1,1,Dorchester,42.3057,-71.08693
17,6,2021,1,1,Dorchester,42.29427,-71.05185
17,6,2021,1,1,Dorchester,42.31578,-71.0562
12,6,2021,1,1,Hyde Park,42.25505,-71.12662
4,6,2021,1,1,Mattapan,42.27588,-71.0918
12,4,2021,1,1,Mattapan,42.27588,-71.0918
21,5,2021,1,1,Dorchester,42.3057,-71.08693
21,5,2021,1,1,Dorchester,42.29427,-71.05185
21,5,2021,1,1,Dorchester,42.31578,-71.0562
18,6,2021,1,1,Dorchester,42.3057,-71.08693
18,6,2021,1,1,Dorchester,42.29427,-71.05185
18,6,2021,1,1,Dorchester,42.31578,-71.0562
18,1,2021,1,1,Dorchester,42.3057,-71.08693
18,1,2021,1,1,Dorchester,42.29427,-71.05185
18,1,2021,1,1,Dorchester,42.31578,-71.0562
12,6,2021,1,1,Dorchester,42.3057,-71.08693
12,6,2021,1,1,Dorchester,42.29427,-71.05185
12,6,2021,1,1,Dorchester,42.31578,-71.0562
22,5,2021,1,2,Dorchester,42.3057,-71.08693
22,5,2021,1,2,Dorchester,42.29427,-71.05185
22,5,2021,1,2,Dorchester,42.31578,-71.0562
22,7,2021,1,2,Jamaica Plain,42.30823,-71.11515
20,4,2021,1,2,Roxbury,42.32405,-71.08522
0,5,2021,1,2,Roxbury,42.32405,-71.08522
19,7,2021,1,2,Jamaica Plain,42.30823,-71.11515
2,1,2021,1,2,Hyde Park,42.25505,-71.12662
14,1,2021,1,2,Roxbury,42.32405,-71.08522
18,5,2021,1,2,Dorchester,42.3057,-71.08693
18,5,2021,1,2,Dorchester,42.29427,-71.05185
18,5,2021,1,2,Dorchester,42.31578,-71.0562
21,5,2021,1,3,Dorchester,42.3057,-71.08693
21,5,2021,1,3,Dorchester,42.29427,-71.05185
21,5,2021,1,3,Dorchester,42.31578,-71.0562
20,1,2021,1,3,Roxbury,42.32405,-71.08522
21,2,2021,1,3,South Boston,42.33455,-71.03875
14,5,2021,1,3,Hyde Park,42.25505,-71.12662
0,6,2021,1,3,Roxbury,42.32405,-71.08522
16,7,2021,1,3,Dorchester,42.3057,-71.08693
16,7,2021,1,3,Dorchester,42.29427,-71.05185
16,7,2021,1,3,Dorchester,42.31578,-71.0562
3,7,2021,1,3,Charlestown,42.37975,-71.06167
17,2,2021,1,3,Dorchester,42.3057,-71.08693
17,2,2021,1,3,Dorchester,42.29427,-71.05185
17,2,2021,1,3,Dorchester,42.31578,-71.0562
4,1,2021,1,3,South Boston,42.33455,-71.03875
17,5,2021,1,3,Dorchester,42.3057,-71.08693
17,5,2021,1,3,Dorchester,42.29427,-71.05185
17,5,2021,1,3,Dorchester,42.31578,-71.0562
1,4,2021,1,3,Dorchester,42.3057,-71.08693
1,4,2021,1,3,Dorchester,42.29427,-71.05185
1,4,2021,1,3,Dorchester,42.31578,-71.0562
12,3,2021,1,3,Dorchester,42.3057,-71.08693
12,3,2021,1,3,Dorchester,42.29427,-71.05185
12,3,2021,1,3,Dorchester,42.31578,-71.0562
